#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:46:13 -05:00	(natwebcaas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15068000     00060          MAHONEY C NR KETCHIKAN AK
# USGS        15070000     00060          SWAN LK NR KETCHIKAN AK
# USGS        15081497     00060          STANEY C NR KLAWOCK AK
# USGS        15088000     00060          SAWMILL C NR SITKA AK
# USGS        15098000     00060          BARANOF R AT BARANOF AK
# USGS        15129500     00060          SITUK R NR YAKUTAT AK
# USGS        15200280     00060          GULKANA R AT SOURDOUGH AK
# USGS        15241600     00060          NINILCHIK R AT NINILCHIK AK
# USGS        15291000     00060          SUSITNA R NR DENALI AK
# USGS        15291200     00060          MACLAREN R NR PAXSON AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15068000	00060	361		7	22	1921	1981	27	112
USGS	15068000	00060	361		7	23	1921	1981	27	122
USGS	15068000	00060	361		7	24	1921	1981	27	97
USGS	15068000	00060	361		7	25	1921	1981	27	100
USGS	15068000	00060	361		7	26	1921	1981	27	91
USGS	15068000	00060	361		7	27	1921	1981	27	87
USGS	15068000	00060	361		7	28	1921	1981	27	84
USGS	15068000	00060	361		7	29	1921	1981	27	80
USGS	15068000	00060	361		7	30	1921	1981	27	79
USGS	15068000	00060	361		7	31	1921	1981	27	79
USGS	15068000	00060	361		8	1	1921	1981	27	77
USGS	15068000	00060	361		8	2	1921	1981	27	88
USGS	15068000	00060	361		8	3	1921	1981	27	85
USGS	15068000	00060	361		8	4	1921	1981	27	85
USGS	15068000	00060	361		8	5	1921	1981	27	88
USGS	15068000	00060	361		8	6	1921	1981	27	90
USGS	15068000	00060	361		8	7	1921	1981	27	87
USGS	15068000	00060	361		8	8	1921	1981	27	79
USGS	15068000	00060	361		8	9	1921	1981	27	69
USGS	15068000	00060	361		8	10	1921	1981	27	64
USGS	15068000	00060	361		8	11	1921	1981	27	63
USGS	15068000	00060	361		8	12	1921	1981	27	68
USGS	15068000	00060	361		8	13	1921	1981	27	67
USGS	15068000	00060	361		8	14	1921	1981	27	60
USGS	15068000	00060	361		8	15	1921	1981	27	55
USGS	15068000	00060	361		8	16	1921	1981	27	53
USGS	15068000	00060	361		8	17	1921	1981	27	50
USGS	15068000	00060	361		8	18	1921	1981	27	54
USGS	15068000	00060	361		8	19	1921	1981	27	57
USGS	15068000	00060	361		8	20	1921	1981	27	54
USGS	15068000	00060	361		8	21	1921	1981	27	58
USGS	15068000	00060	361		8	22	1921	1981	27	58
USGS	15068000	00060	361		8	23	1921	1981	27	58
USGS	15068000	00060	361		8	24	1921	1981	27	55
USGS	15068000	00060	361		8	25	1921	1981	27	56
USGS	15068000	00060	361		8	26	1921	1981	27	51
USGS	15068000	00060	361		8	27	1921	1981	27	54
USGS	15068000	00060	361		8	28	1921	1981	27	49
USGS	15068000	00060	361		8	29	1921	1981	27	71
USGS	15068000	00060	361		8	30	1921	1981	27	68
USGS	15068000	00060	361		8	31	1921	1981	27	87
USGS	15068000	00060	361		9	1	1920	1981	29	85
USGS	15068000	00060	361		9	2	1920	1981	29	83
USGS	15068000	00060	361		9	3	1920	1981	29	80
USGS	15068000	00060	361		9	4	1920	1981	29	70
USGS	15068000	00060	361		9	5	1920	1981	29	74
USGS	15068000	00060	361		9	6	1920	1981	29	77
USGS	15068000	00060	361		9	7	1920	1981	29	61
USGS	15068000	00060	361		9	8	1920	1981	29	69
USGS	15068000	00060	361		9	9	1920	1981	29	70
USGS	15068000	00060	361		9	10	1920	1981	29	60
USGS	15068000	00060	361		9	11	1920	1981	29	50
USGS	15068000	00060	361		9	12	1920	1981	29	43
USGS	15068000	00060	361		9	13	1920	1981	29	49
USGS	15068000	00060	361		9	14	1920	1981	29	54
USGS	15068000	00060	361		9	15	1920	1981	29	60
USGS	15068000	00060	361		9	16	1920	1981	29	50
