#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:46:53 -05:00	(natwebcaas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15052800     00060          MONTANA C NR AUKE BAY AK
# USGS        15056100     00060          SKAGWAY R AT SKAGWAY AK
# USGS        15100000     00060          TAKATZ C NR BARANOF AK
# USGS        15108000     00060          PAVLOF R NR TENAKEE AK
# USGS        15248000     00060          TRAIL R NR LAWING AK
# USGS        15274000     00060          SF CAMPBELL C NR ANCHORAGE AK
# USGS        15281000     00060          KNIK R NR PALMER AK
# USGS        15296000     00060          UGANIK R NR KODIAK AK
# USGS        15297610     00060          RUSSELL C NR COLD BAY AK
# USGS        15621000     00060          SNAKE R NR NOME AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15052800	00060	298		8	18	1965	2012	28	99
USGS	15052800	00060	298		8	19	1965	2012	28	97
USGS	15052800	00060	298		8	20	1965	2012	28	105
USGS	15052800	00060	298		8	21	1965	2012	28	104
USGS	15052800	00060	298		8	22	1965	2012	28	121
USGS	15052800	00060	298		8	23	1965	2012	28	162
USGS	15052800	00060	298		8	24	1965	2012	28	128
USGS	15052800	00060	298		8	25	1965	2012	28	124
USGS	15052800	00060	298		8	26	1965	2012	28	131
USGS	15052800	00060	298		8	27	1965	2012	28	138
USGS	15052800	00060	298		8	28	1965	2012	28	104
USGS	15052800	00060	298		8	29	1965	2012	28	92
USGS	15052800	00060	298		8	30	1965	2012	28	115
USGS	15052800	00060	298		8	31	1965	2012	28	126
USGS	15052800	00060	298		9	1	1965	2012	28	161
USGS	15052800	00060	298		9	2	1965	2012	28	150
USGS	15052800	00060	298		9	3	1965	2012	28	136
USGS	15052800	00060	298		9	4	1965	2012	28	134
USGS	15052800	00060	298		9	5	1965	2012	28	123
USGS	15052800	00060	298		9	6	1965	2012	28	121
USGS	15052800	00060	298		9	7	1965	2012	28	153
USGS	15052800	00060	298		9	8	1965	2012	28	156
USGS	15052800	00060	298		9	9	1965	2012	28	150
USGS	15052800	00060	298		9	10	1965	2012	28	135
USGS	15052800	00060	298		9	11	1965	2012	28	117
USGS	15052800	00060	298		9	12	1965	2012	28	103
USGS	15052800	00060	298		9	13	1965	2012	28	116
USGS	15052800	00060	298		9	14	1965	2012	28	102
USGS	15052800	00060	298		9	15	1965	2012	28	112
USGS	15052800	00060	298		9	16	1965	2012	28	105
USGS	15052800	00060	298		9	17	1965	2012	28	124
USGS	15052800	00060	298		9	18	1965	2012	28	127
USGS	15052800	00060	298		9	19	1965	2012	28	107
USGS	15052800	00060	298		9	20	1965	2012	28	145
USGS	15052800	00060	298		9	21	1965	2012	28	127
USGS	15052800	00060	298		9	22	1965	2012	28	129
USGS	15052800	00060	298		9	23	1965	2012	28	111
USGS	15052800	00060	298		9	24	1965	2012	28	147
USGS	15052800	00060	298		9	25	1965	2012	28	105
USGS	15052800	00060	298		9	26	1965	2012	28	103
USGS	15052800	00060	298		9	27	1965	2012	28	157
USGS	15052800	00060	298		9	28	1965	2012	28	167
USGS	15052800	00060	298		9	29	1965	2012	28	141
USGS	15052800	00060	298		9	30	1965	2012	27	155
USGS	15052800	00060	298		10	1	1966	2013	26	172
USGS	15052800	00060	298		10	2	1966	2013	26	157
USGS	15052800	00060	298		10	3	1966	2013	26	114
USGS	15052800	00060	298		10	4	1966	2012	25	134
USGS	15052800	00060	298		10	5	1966	2012	25	145
USGS	15052800	00060	298		10	6	1966	2012	25	122
USGS	15052800	00060	298		10	7	1966	2012	25	137
USGS	15052800	00060	298		10	8	1966	2012	25	139
USGS	15052800	00060	298		10	9	1966	2012	25	119
USGS	15052800	00060	298		10	10	1966	2012	25	131
USGS	15052800	00060	298		10	11	1966	2012	25	131
USGS	15052800	00060	298		10	12	1966	2012	25	136
USGS	15052800	00060	298		10	13	1966	2012	25	130
USGS	15052800	00060	298		10	14	1966	2012	25	122
USGS	15052800	00060	298		10	15	1966	2012	25	109
USGS	15052800	00060	298		10	16	1966	2012	25	127
USGS	15052800	00060	298		10	17	1966	2012	25	131
USGS	15052800	00060	298		10	18	1966	2012	25	140
USGS	15052800	00060	298		10	19	1966	2012	25	143
USGS	15052800	00060	298		10	20	1966	2012	25	108
USGS	15052800	00060	298		10	21	1966	2012	25	95
USGS	15052800	00060	298		10	22	1966	2012	25	107
USGS	15052800	00060	298		10	23	1966	2012	25	112
USGS	15052800	00060	298		10	24	1966	2012	25	126
USGS	15052800	00060	298		10	25	1966	2012	25	95
USGS	15052800	00060	298		10	26	1966	2012	25	100
USGS	15052800	00060	298		10	27	1966	2012	25	93
USGS	15052800	00060	298		10	28	1966	2012	25	107
USGS	15052800	00060	298		10	29	1966	2012	25	82
USGS	15052800	00060	298		10	30	1966	2012	25	101
USGS	15052800	00060	298		10	31	1966	2012	25	91
USGS	15052800	00060	298		11	1	1966	2012	26	78
USGS	15052800	00060	298		11	2	1966	2012	26	94
USGS	15052800	00060	298		11	3	1966	2012	26	78
USGS	15052800	00060	298		11	4	1966	2012	26	62
USGS	15052800	00060	298		11	5	1966	2012	26	58
USGS	15052800	00060	298		11	6	1966	2012	26	59
USGS	15052800	00060	298		11	7	1966	2012	26	52
USGS	15052800	00060	298		11	8	1966	2012	26	48
USGS	15052800	00060	298		11	9	1966	2012	26	54
USGS	15052800	00060	298		11	10	1966	2012	26	50
USGS	15052800	00060	298		11	11	1966	2012	26	52
USGS	15052800	00060	298		11	12	1966	2012	26	47
USGS	15052800	00060	298		11	13	1966	2012	26	47
USGS	15052800	00060	298		11	14	1966	2012	26	55
USGS	15052800	00060	298		11	15	1966	2012	26	49
USGS	15052800	00060	298		11	16	1966	2012	26	60
USGS	15052800	00060	298		11	17	1966	2012	26	54
USGS	15052800	00060	298		11	18	1966	2012	26	50
USGS	15052800	00060	298		11	19	1966	2012	26	45
USGS	15052800	00060	298		11	20	1966	2012	26	41
USGS	15052800	00060	298		11	21	1966	2012	26	43
USGS	15052800	00060	298		11	22	1966	2012	26	49
